,,0,1,2,3,4,5,6
1000,9,26.133618309229266,0.2083169715276431,0.06534455779268225,0.06374175626761089,-0.08758016787600474,0.9285714285714286,-0.5533966249012909
1000,10,15.592366226773837,0.15324090439970636,0.05827016631932059,0.08188889289496372,-0.2963896151609784,0.8571428571428572,-0.5009898344737939
1000,11,7.064958934073199,0.0019946198801872547,0.0016627398085488894,0.0017894693149811416,-0.43234666735518307,0.8571428571428572,-0.6615050776565946
1000,12,25.603995040432373,0.15328203188065284,0.164558430214776,0.19740474756972273,-0.1262969181510497,0.8928571428571429,-0.41116890375191867
1000,13,7.110743115351645,0.06337301082467911,0.034567902726618034,0.04397886097668067,-0.4246653346476098,0.8214285714285714,-0.5632243654037021
1000,14,39.53697745693939,0.14623475493528054,0.14154057503884618,0.08914887224520597,-0.10066235105761909,1.0,-0.5054931381843067
1000,15,7.407968279928742,0.013573366741351641,0.0065781206217612725,0.010621224268074762,-0.42054739490209037,0.9285714285714286,-0.6533594066470805
1000,16,41.171393709659455,0.2647397116728648,0.1059079320889677,0.21435533944603571,-0.1190295465301441,0.8928571428571429,-0.4307394846844947
1000,17,32.97714194036987,0.14244805242653524,0.10216090404073083,0.13365840475285715,-0.0798507347580294,1.0,-0.5158939276748192
1000,18,9.681289609150511,0.023831640252674167,0.024179189100148275,0.00890483978525962,-0.3720926165010564,0.9642857142857143,-0.6485415785530209
1000,19,18.196713247030463,0.1389700745683645,0.1167988194230632,0.14452802996510228,-0.14095162283060814,1.0,-0.4598765903771747
1000,20,7.179100620758025,0.027882948188337496,0.028776280416595777,0.09757943587831387,-0.40785889280994264,0.8928571428571429,-0.5798203893256725
1000,21,34.335085382456896,0.3284108398451018,0.042606199993549296,0.21157098967478616,-0.0905435526492838,0.9642857142857143,-0.5084168392002054
1000,22,6.994386966639927,0.02189518264324882,0.01909332652318873,0.01917108516669027,-0.4420854092016071,0.8571428571428572,-0.6176348769888211
1000,23,35.000994746218446,0.1125388535526686,0.03498750380416538,0.10165752471327116,-0.0819981742660182,1.0,-0.5891202220902764
1000,24,18.374775491200932,0.14292359850094863,0.09453436185697338,0.06132711086646551,-0.23856062939215075,0.9285714285714286,-0.5125842015327816
1000,25,18.540646120695182,0.10370490438845323,0.05590925415225457,0.035593360295053694,-0.18311795965604613,0.9642857142857143,-0.5912637773798065
1000,26,6.895472360198851,3.303253575368173e-08,6.157547519690956e-09,2.045221682830113e-08,-0.4520546478185107,0.75,-0.6495726368975896
1000,27,19.699532003092934,0.1466038179824879,0.12301918759363858,0.047540649669023466,-0.11518825973161054,0.9285714285714286,-0.5271353818885192
1000,28,19.69207947719282,0.20728337478450773,0.09560627284709353,0.10776172622213646,-0.14062520240803686,1.0,-0.4920616045055684
1000,29,22.644941908907505,0.15795687063820646,0.03916513642924625,0.15052020071578018,-0.1270598675515064,1.0,-0.5296165952122903
1000,30,21.90752734010999,0.10238684962325008,0.0600169461944842,0.23378276062945244,-0.09467803711798764,0.9285714285714286,-0.5287208888615317
1000,31,40.62420052267612,0.2660687711118224,0.1730797559150013,0.22219418932124885,-0.11917206482310465,0.8928571428571429,-0.3921086873062981
1000,32,17.766873629703717,0.13907230896396847,0.11826752209920374,0.14447346941996364,-0.14943471793933163,0.9642857142857143,-0.44931993438543505
1000,33,14.28880486503414,0.02969809318145743,0.017430967498279833,0.05175059797287857,-0.3348874136088796,0.9642857142857143,-0.6291318425630957
1000,34,17.452636447915182,0.0642723263489419,0.07039859505329747,0.03635065793080237,-0.24537591749148271,0.8571428571428572,-0.5724790687279104
1000,35,25.827959206134093,0.22655594051517675,0.19518969088102817,0.13720402733183265,-0.12188978611099947,0.9642857142857143,-0.43136991971520605
1000,36,25.101937916014627,0.14719528778018592,0.15641382610489213,0.12849495768542168,-0.1540026858236739,0.8928571428571429,-0.4159514396279206
1000,37,26.637524142758128,0.2754775584219036,0.08358971434100991,0.16680577296335972,-0.1314797904151141,0.9642857142857143,-0.46999123630709516
1000,38,32.41600493693332,0.08503702402036219,0.08122252810661644,0.16559735822607502,-0.0867632570111361,1.0,-0.5408397038528944
1000,39,25.855893342729452,0.10456774541958418,0.113892658801809,0.0587981501459255,-0.10480310226272802,0.9285714285714286,-0.5337486104936496
1000,40,6.795710689340497,0.0038342565637732393,0.0017676526617196654,0.004355884824500906,-0.45132448179734763,0.7857142857142857,-0.6464760380140328
1000,41,35.90020846716078,0.26999914420943016,0.17699073815596622,0.16253556291172183,-0.11500755420085824,0.9285714285714286,-0.4197173029378658
1000,42,25.199275952873975,0.039991230556309335,0.07511984579513271,0.09816793737981855,-0.12625106134502742,1.0,-0.5886090327087331
1000,43,14.684478992248469,0.35078345430392427,0.2222223947749551,0.26306095170504273,-0.15423978871220154,0.8928571428571429,-0.34108468429607963
1000,44,36.7497656700401,0.008548365472975177,0.37626418811790224,0.31603252611547117,-0.08922542273210768,1.0,-0.5072296384634462
1000,45,19.848159890477238,0.17053701693109244,0.2583890154864345,0.12454723559959291,-0.1317183701015898,0.9642857142857143,-0.43799270117271677
1000,46,13.060617652268357,0.07738911792619543,0.04136272965183164,0.10627847301069525,-0.19394009149591004,0.8214285714285714,-0.5406913999153067
1000,47,25.6985088081734,0.18026663608289498,0.07568626598337742,0.10367988321722822,-0.27967852544393734,0.9285714285714286,-0.48007900597064046
1000,48,32.33457000111803,0.21516775265193114,0.08244112609966957,0.16667214232356387,-0.08558630105788953,0.9642857142857143,-0.5001530446206524
1000,49,18.152034727973934,0.1663493800664536,0.10739972036771848,0.09347080070749841,-0.17978902890442996,0.9285714285714286,-0.4723810679879758
1000,50,18.129285003341845,0.08268919380346597,0.043808032268347064,0.047309696671442705,-0.33896209449687154,0.9642857142857143,-0.5775297871750807
1000,51,12.536552686938737,0.062408411340731024,0.028701312276832418,0.020194963442230783,-0.3492890674450101,0.8928571428571429,-0.610561378480663
1000,52,15.741809326711909,0.15251156375097114,0.08605194612608058,0.07995977732160083,-0.1289602694197114,0.9285714285714286,-0.5126780365920596
1000,53,68.84675259157044,0.905282912880789,0.726121014679534,0.7334426236578073,-0.1068803370748718,1.0,-0.22644652500506696
1000,54,11.15406489072052,0.007208020154248758,0.011785935294335057,0.006557490080799286,-0.3548926351624333,0.9642857142857143,-0.6731883451592087
1000,55,17.2929354892362,0.24301228003374967,0.07037735467516976,0.08408447890767821,-0.2530982190799781,0.8571428571428572,-0.4623007732098926
1000,56,13.802003447814808,0.1004088044736674,0.05992100819975648,0.046287644745418716,-0.39105745934453184,0.8214285714285714,-0.5303117976006563
1000,57,28.789584434121462,0.15893255507247986,0.12029137940933282,0.10603828316066456,-0.13339414670649336,0.9642857142857143,-0.47341998401695234
1000,58,18.429423102357983,0.10017200394807078,0.0644323690216731,0.10945984276337323,-0.12201480070875408,1.0,-0.5423698906504282
1000,59,21.662880149381724,0.1214822790868993,0.05651038693278035,0.10020785665871088,-0.29098907804853136,0.75,-0.4784029366680441
1000,60,15.522045558490113,0.1271075553810742,0.0547683961685036,0.061739280621480375,-0.3209782491536843,1.0,-0.5495874044867021
1000,61,75.31514549050277,0.9402345157711369,0.5823044811736529,0.6097534682474083,-0.09516516572781274,1.0,-0.2686448531346288
1000,62,6.989724930882812,0.003646043812058796,0.001178503350960915,0.0015761028346483136,-0.43972188012854463,0.9285714285714286,-0.6671831539602054
1000,63,20.85846784277346,0.215019192290711,0.11542357368684188,0.09575336474014477,-0.1699015780638549,0.8928571428571429,-0.4550314397978476
1000,64,18.262353418059867,0.2266224534251615,0.12455107892900694,0.11732707824810534,-0.22357226284949747,0.8214285714285714,-0.3991471209930663
1000,65,18.092507659973062,0.1708067896348501,0.10525768234643859,0.15679453180922606,-0.1668463492530306,0.8928571428571429,-0.4259014100144656
1000,66,22.295316143474544,0.003240095147827741,0.0928618235798681,0.043404556156368214,-0.18775987048506723,0.9642857142857143,-0.6399886205614381
1000,67,73.16393017579469,0.8769695838073042,0.7850550639497238,0.763706688835824,-0.10320195311100178,1.0,-0.21613998703948284
1000,68,70.92944419919593,0.8759016838299739,0.7813149357046091,0.767719591275019,-0.10441676141409839,1.0,-0.21526309039359773
1000,69,24.48881061000236,0.002764446443820425,0.09261951578208888,0.043463965107575914,-0.1889425100959596,0.8571428571428572,-0.6259374683384984
1000,70,24.01811771107389,0.22022072602472317,0.18665129863011118,0.12482650945832187,-0.17984538222669294,0.7857142857142857,-0.363905409084734
1000,71,21.27339817433864,0.14923714633711987,0.17191086619107576,0.06835317981731544,-0.08680204069429016,0.9642857142857143,-0.5211684840198797
1000,72,74.54057811338932,0.9149851678901009,0.7338075338276655,0.6474704873381342,-0.10161330419754748,1.0,-0.2430091942724296
1000,73,18.723204263681648,0.12935922590449825,0.10952288133425707,0.09382644631657129,-0.31690170063099726,0.8571428571428572,-0.46033066144981244
1000,74,12.013421814635151,0.014012145441835133,0.004774210800024374,0.03919434092705702,-0.3841947523975593,0.9285714285714286,-0.6471733265623127
1000,75,65.88760752646436,0.8695160191783274,0.6627185818470486,0.8543081367766728,-0.1002012684700617,1.0,-0.23017404165972183
1000,76,21.287433774087997,0.11510090725933692,0.05282190857404717,0.09793267814263794,-0.30431610063954645,0.8214285714285714,-0.5011775050767424
1000,77,22.663219770209896,0.2158227432903378,0.18305247316348192,0.11172363545284855,-0.18204450093239297,0.7857142857142857,-0.3738634026967779
1000,78,16.098468697007693,0.13149896281337825,0.10116625497585088,0.03572684482715663,-0.23381457720068202,0.8571428571428572,-0.5224499956271583
1000,79,7.544246271653243,0.00011213729080753056,0.0025327738535772426,0.008006312810580962,-0.42352122248669954,0.75,-0.6488123177745728
1000,80,36.73384628278805,0.2616067581437762,0.06289067009031206,0.09638238385875818,-0.08005162869159094,0.9642857142857143,-0.5417204435469453
1000,81,71.8405520390842,0.8826947722914905,0.7645400453203364,0.7339489112255688,-0.11134288042311904,1.0,-0.22059217474394513
1000,82,12.835717691956695,0.38087898150874566,0.1685801445006335,0.18108713837299048,-0.17735966235388126,0.8928571428571429,-0.3669718340549744
1000,83,19.82490268727477,0.04666982932052697,0.07607783255776863,0.1092685492899731,-0.19861077364332105,0.9285714285714286,-0.5551319427727411
1000,84,24.862913116770756,0.08055894692550915,0.09866990583122293,0.12159570839650626,-0.1471254367186686,0.9642857142857143,-0.5143359709643656
1000,85,17.196362624032165,0.019672354660165675,0.07460348375481685,0.11342561481673549,-0.2292401944678732,0.8928571428571429,-0.5718177217806417
1000,86,66.46011927661263,0.9501922877191279,0.6394910038745613,0.7785109620935751,-0.10044371927130032,1.0,-0.2433017065199694
1000,87,11.107810970737075,0.2631547020772856,0.15212590938638376,0.09914152313481082,-0.1799174980021181,0.8214285714285714,-0.410512078335821
1000,88,66.45007223870327,0.9665006473984221,0.4791589181189287,0.8040928861143972,-0.09387738256352363,1.0,-0.2751006634328468
1000,89,27.342505740222553,0.2193144994455798,0.11894071757287805,0.13603486416668417,-0.24071524986257856,0.7857142857142857,-0.3833434322880029
1000,90,66.37029766584705,0.9494644326125391,0.6557916266522958,0.7784229956711861,-0.09747984701767949,1.0,-0.24115108457095036
1000,91,24.33231083413179,0.046778516002947974,0.07640800165626542,0.10976379218790619,-0.18597318426245435,0.9285714285714286,-0.5560395000275895
1000,92,12.785447202259297,0.19018795749061315,0.10547942313654186,0.11541866888462997,-0.24508796218568404,0.8928571428571429,-0.4401266501918288
1000,93,74.43514259200445,0.9533598994768893,0.5952102492554309,0.6263540448684891,-0.09703526333685046,1.0,-0.2645606282142865
1000,94,29.06564158662644,0.04140126098597761,0.1500092418209217,0.22236456259384438,-0.10263773961983624,0.9642857142857143,-0.530964461420361
1000,95,17.403465937143192,0.21181176561195822,0.07033888335817588,0.08388096934675786,-0.25589536734172336,0.8214285714285714,-0.4639726548084717
1000,96,74.6800339225225,0.9491186633562803,0.6228368332243321,0.6546402026400929,-0.10064681104807065,1.0,-0.25546538329893476
1000,97,14.420574486474255,0.35925258596237003,0.21532263603118648,0.26836396158704695,-0.1744433592668798,0.9642857142857143,-0.3479118472558751
